itemName,brand,itemUrl,price,imageUrl
Lace Up For Men,Red Tape,https://www.flipkart.com//red-tape-lace-up-men/p/itm690a18095bd9e?pid=SHOFPNR2U8F5EG6K&lid=LSTSHOFPNR2U8F5EG6KJ0F6T5&marketplace=FLIPKART&srno=s_8_302&otracker=search&otracker1=search&fm=organic&iid=08dd5c2c-d1f6-44da-b4c0-8464d44e976f.SHOFPNR2U8F5EG6K.SEARCH&ssid=ibslgvouk00000001592390393545&qH=a60ba1a7a56c9e00,"₹1,619",https://rukminim1.flixcart.com/image/309/371/k7f34i80/shoe/s/g/s/rte268-8-red-tape-black-original-imafpnyz3dfbhszf.jpeg?q=50
SM-484 Walking Shoes For Men,Sparx,https://www.flipkart.com//sparx-sm-484-walking-shoes-men/p/itm9d54315a9b056?pid=SHOFMSRZBDFYGFUC&lid=LSTSHOFMSRZBDFYGFUCL0SAZR&marketplace=FLIPKART&srno=s_8_303&otracker=search&otracker1=search&fm=organic&iid=08dd5c2c-d1f6-44da-b4c0-8464d44e976f.SHOFMSRZBDFYGFUC.SEARCH&ssid=ibslgvouk00000001592390393545&qH=a60ba1a7a56c9e00,"₹1,049",https://rukminim1.flixcart.com/image/309/371/k3q76a80/shoe/r/j/c/484-42-sparx-bluesilver-original-imafmsuchkdaydhx.jpeg?q=50
Running Shoes For Men,Layasa,https://www.flipkart.com//layasa-running-shoes-men/p/itmfa739c8cdb196?pid=SHOFP3HUUKSHXNGQ&lid=LSTSHOFP3HUUKSHXNGQD2C0OH&marketplace=FLIPKART&srno=s_8_304&otracker=search&otracker1=search&fm=organic&iid=en_h5jPcHESMn0JTk6AjgV4bszIdX8utHPj%2FA2hZOeItDhj7Sjb6LcGZN2eP7zz4gEEWZIvaxV8X7H5bgwjzLzgzQ%3D%3D&ssid=ibslgvouk00000001592390393545&qH=a60ba1a7a56c9e00,₹474,https://rukminim1.flixcart.com/image/309/371/k6pd7680/shoe/y/3/h/la5780-10-layasa-black-green-original-imafp3htdha2gpsb.jpeg?q=50
Air Wonder Series Black Mesh Casual Sneakers Shoes Runn...,Sklodge,https://www.flipkart.com//sklodge-air-wonder-series-black-mesh-casual-sneakers-shoes-running-men/p/itm158402bacd607?pid=SHOFNXHVCFFVQAQY&lid=LSTSHOFNXHVCFFVQAQYOKBXTF&marketplace=FLIPKART&srno=s_8_305&otracker=search&otracker1=search&fm=organic&iid=08dd5c2c-d1f6-44da-b4c0-8464d44e976f.SHOFNXHVCFFVQAQY.SEARCH&ssid=ibslgvouk00000001592390393545&qH=a60ba1a7a56c9e00,₹499,https://rukminim1.flixcart.com/image/309/371/k5r2mq80/shoe/b/r/h/inklen-7-ezdezario-black-original-imafnxq2k8zuzc74.jpeg?q=50
Training & Gym Shoes For Men,SEGA,https://www.flipkart.com//sega-training-gym-shoes-men/p/itm75a5dacf0278e?pid=SHOFJWYYFJ9HYHVT&lid=LSTSHOFJWYYFJ9HYHVTPHG4AL&marketplace=FLIPKART&srno=s_8_306&otracker=search&otracker1=search&fm=organic&iid=08dd5c2c-d1f6-44da-b4c0-8464d44e976f.SHOFJWYYFJ9HYHVT.SEARCH&ssid=ibslgvouk00000001592390393545&qH=a60ba1a7a56c9e00,₹599,https://rukminim1.flixcart.com/image/309/371/jzzvs7k0/shoe/7/z/k/sega15nbs-44-sega-blue-original-imafghbyustn6fyf.jpeg?q=50
Pro Carbonite 2.0 Football Shoes For Men,Nivia,https://www.flipkart.com//nivia-pro-carbonite-2-0-football-shoes-men/p/itm14393df9e3b77?pid=SHOFGFSNMNVWXWZF&lid=LSTSHOFGFSNMNVWXWZFUBDFUT&marketplace=FLIPKART&srno=s_8_307&otracker=search&otracker1=search&fm=organic&iid=08dd5c2c-d1f6-44da-b4c0-8464d44e976f.SHOFGFSNMNVWXWZF.SEARCH&ssid=ibslgvouk00000001592390393545&qH=a60ba1a7a56c9e00,₹632,https://rukminim1.flixcart.com/image/309/371/jy4q3680/shoe/r/3/r/fb-386ob-3-nivia-orange-black-original-imafgfrqxxahyhvv.jpeg?q=50
Speeder DP Sneakers For Men,Puma,https://www.flipkart.com//puma-speeder-dp-sneakers-men/p/itmf3xsewhh8wzy3?pid=SHOE3YKBQVGJZGFZ&lid=LSTSHOE3YKBQVGJZGFZKYZOOX&marketplace=FLIPKART&srno=s_8_308&otracker=search&otracker1=search&fm=organic&iid=08dd5c2c-d1f6-44da-b4c0-8464d44e976f.SHOE3YKBQVGJZGFZ.SEARCH&ssid=ibslgvouk00000001592390393545&qH=a60ba1a7a56c9e00,"₹1,549",https://rukminim1.flixcart.com/image/309/371/shoe/j/f/u/01-white-pewter-358723-puma-10-original-imae3f7h5zpr3phc.jpeg?q=50
Stylish Design Sneakers Shoes For Men & Boys - Play Red...,QTSY,https://www.flipkart.com//qtsy-stylish-design-sneakers-shoes-men-boys-play-red-casual/p/itmc8815f624bac2?pid=SHOFKTEXZBVBUDJW&lid=LSTSHOFKTEXZBVBUDJWYID6TP&marketplace=FLIPKART&srno=s_8_309&otracker=search&otracker1=search&fm=organic&iid=08dd5c2c-d1f6-44da-b4c0-8464d44e976f.SHOFKTEXZBVBUDJW.SEARCH&ssid=ibslgvouk00000001592390393545&qH=a60ba1a7a56c9e00,₹198,https://rukminim1.flixcart.com/image/309/371/k5e7o280/shoe/v/q/u/sneaker-redplayshoes-9-eliq-red-original-imafktx4dxxhs28z.jpeg?q=50
1772 Running Shoes For Men,LeatherKraft,https://www.flipkart.com//leatherkraft-1772-running-shoes-men/p/itm6ade33aa1d00a?pid=SHOFPWKHNFZH3WPC&lid=LSTSHOFPWKHNFZH3WPCQ6WO8R&marketplace=FLIPKART&srno=s_8_310&otracker=search&otracker1=search&fm=organic&iid=en_h5jPcHESMn0JTk6AjgV4bszIdX8utHPj%2FA2hZOeItDiSweOvFC7vpGqz2mDvrZBjtj8N%2FmuT9lhsfXvs4E7a0A%3D%3D&ssid=ibslgvouk00000001592390393545&qH=a60ba1a7a56c9e00,₹499,https://rukminim1.flixcart.com/image/309/371/k7p37gw0/shoe/r/r/z/f-d-1772-9-freedom-daisy-black-original-imafpvgkmmhznkcg.jpeg?q=50
Top rated shoes | additional Gym Running Sports Shoes s...,Englewood,https://www.flipkart.com//englewood-top-rated-shoes-additional-gym-running-sports-sneakers-men/p/itm835085755fe5c?pid=SHOFPY5SESFKNZDF&lid=LSTSHOFPY5SESFKNZDFPUW0YR&marketplace=FLIPKART&srno=s_8_311&otracker=search&otracker1=search&fm=organic&iid=08dd5c2c-d1f6-44da-b4c0-8464d44e976f.SHOFPY5SESFKNZDF.SEARCH&ssid=ibslgvouk00000001592390393545&qH=a60ba1a7a56c9e00,₹589,https://rukminim1.flixcart.com/image/309/371/k7tdj0w0/shoe/x/e/a/razr-joyride-shoes-men-500-yellow-shoes-6-6-englewood-yellow-original-imafpyc2yzcfyrjw.jpeg?q=50
SM-283 Sneakers For Men,Sparx,https://www.flipkart.com//sparx-sm-283-sneakers-men/p/itmfafye9xzz6gfy?pid=SHOEPKFHFYT2KGE7&lid=LSTSHOEPKFHFYT2KGE7XX5LFC&marketplace=FLIPKART&srno=s_8_312&otracker=search&otracker1=search&fm=organic&iid=08dd5c2c-d1f6-44da-b4c0-8464d44e976f.SHOEPKFHFYT2KGE7.SEARCH&ssid=ibslgvouk00000001592390393545&qH=a60ba1a7a56c9e00,₹633,https://rukminim1.flixcart.com/image/309/371/k5vcya80pkrrdj/shoe/u/f/k/8-sc0283g-8-blue-sparx-original-imafhqqcdb9gmt2z.jpeg?q=50
Aero Black High Ankle Industrial Safety Shoes Casuals F...,Indcare,https://www.flipkart.com//indcare-aero-black-high-ankle-industrial-safety-shoes-casuals-men/p/itmff3cdnwhtcdbz?pid=SHOFF2Q3A7DGZH6M&lid=LSTSHOFF2Q3A7DGZH6MCG3Y1K&marketplace=FLIPKART&srno=s_8_313&otracker=search&otracker1=search&fm=organic&iid=08dd5c2c-d1f6-44da-b4c0-8464d44e976f.SHOFF2Q3A7DGZH6M.SEARCH&ssid=ibslgvouk00000001592390393545&qH=a60ba1a7a56c9e00,₹529,https://rukminim1.flixcart.com/image/309/371/k4a7c7k0/shoe/b/g/a/high-ankel-safety-shoe-9-indcare-aero-black-original-imafbk4hegq3bpga.jpeg?q=50
Casuals For Men,ESSENCE,https://www.flipkart.com//essence-casuals-men/p/itm5f0ba0887b1f8?pid=SHOFK4QZGVRAMRBS&lid=LSTSHOFK4QZGVRAMRBSLBILMZ&marketplace=FLIPKART&srno=s_8_314&otracker=search&otracker1=search&fm=organic&iid=en_h5jPcHESMn0JTk6AjgV4bszIdX8utHPj%2FA2hZOeItDhapNEcF3K3unbx9g2US%2Bp15Kew%2BHEQoA%2Fd1q4u3gYpnQ%3D%3D&ssid=ibslgvouk00000001592390393545&qH=a60ba1a7a56c9e00,₹474,https://rukminim1.flixcart.com/image/309/371/k0bbb0w0/shoe/g/y/n/007blue3101-6-essence-blue-original-imafk4shwghrzk3b.jpeg?q=50
Sports Running Shoes Running Shoes For Women,Sparx,https://www.flipkart.com//sparx-sports-running-shoes-women/p/itmca8ccc5c2a655?pid=SHOFKFGEWT9XRHHT&lid=LSTSHOFKFGEWT9XRHHTE1BXQ0&marketplace=FLIPKART&srno=s_8_315&otracker=search&otracker1=search&fm=organic&iid=08dd5c2c-d1f6-44da-b4c0-8464d44e976f.SHOFKFGEWT9XRHHT.SEARCH&ssid=ibslgvouk00000001592390393545&qH=a60ba1a7a56c9e00,₹944,https://rukminim1.flixcart.com/image/309/371/k0zlsi80/shoe/a/z/m/sl-146-d-grey-pink-41-sparx-d-grey-pink-original-imafknjucyt4mqys.jpeg?q=50
Revolution 5 Running Shoes For Men,Nike,https://www.flipkart.com//nike-revolution-5-running-shoes-men/p/itm8d4d16c899111?pid=SHOFMJKSFWFBWHSJ&lid=LSTSHOFMJKSFWFBWHSJQSIVT8&marketplace=FLIPKART&srno=s_8_316&otracker=search&otracker1=search&fm=organic&iid=08dd5c2c-d1f6-44da-b4c0-8464d44e976f.SHOFMJKSFWFBWHSJ.SEARCH&ssid=ibslgvouk00000001592390393545&qH=a60ba1a7a56c9e00,"₹2,630",https://rukminim1.flixcart.com/image/309/371/k6i7zww0/shoe/e/8/h/bq3204-008-9-nike-smoke-grey-dk-smoke-grey-photon-dust-original-imafzyygajcdtgms.jpeg?q=50
COURTKING2 Badminton Shoes For Men,Yonex,https://www.flipkart.com//yonex-courtking2-badminton-shoes-men/p/itm2f42a11a5e14c?pid=SHOFJP5XXWQN7NNG&lid=LSTSHOFJP5XXWQN7NNGORDQZP&marketplace=FLIPKART&srno=s_8_317&otracker=search&otracker1=search&fm=organic&iid=08dd5c2c-d1f6-44da-b4c0-8464d44e976f.SHOFJP5XXWQN7NNG.SEARCH&ssid=ibslgvouk00000001592390393545&qH=a60ba1a7a56c9e00,"₹1,279",https://rukminim1.flixcart.com/image/309/371/k0r15e80/shoe/n/n/g/courtking2-7-yonex-silver-admiral-blue-original-imafkgyjhzmczzzf.jpeg?q=50
Sports Shoes Running Shoes For Men,SEGA,https://www.flipkart.com//sega-sports-shoes-running-men/p/itmfg5pk5mxzhute?pid=SHOFFWP6FHB62C2F&lid=LSTSHOFFWP6FHB62C2FXC2LB5&marketplace=FLIPKART&srno=s_8_318&otracker=search&otracker1=search&fm=organic&iid=08dd5c2c-d1f6-44da-b4c0-8464d44e976f.SHOFFWP6FHB62C2F.SEARCH&ssid=ibslgvouk00000001592390393545&qH=a60ba1a7a56c9e00,₹599,https://rukminim1.flixcart.com/image/309/371/k1b1bbk0/shoe/c/t/c/skyblu-10-sega-sky-blue-original-imafffvpfkhm7ybv.jpeg?q=50
Sports shoe Running Shoes For Men,SEGA,https://www.flipkart.com//sega-sports-shoe-running-shoes-men/p/itmffwxbxwgawxkg?pid=SHOFFMXVZNGTAXSJ&lid=LSTSHOFFMXVZNGTAXSJBRJYKK&marketplace=FLIPKART&srno=s_8_319&otracker=search&otracker1=search&fm=organic&iid=08dd5c2c-d1f6-44da-b4c0-8464d44e976f.SHOFFMXVZNGTAXSJ.SEARCH&ssid=ibslgvouk00000001592390393545&qH=a60ba1a7a56c9e00,₹599,https://rukminim1.flixcart.com/image/309/371/juwzf680/shoe/g/h/f/sega-16-9-sega-black-original-imaffwxchvbpfapb.jpeg?q=50
Black Money Sneakers For Men,Essence,https://www.flipkart.com//essence-black-money-sneakers-men/p/itmf3xuypbgqkpeh?pid=SHOEXGEKSRRHRPKC&lid=LSTSHOEXGEKSRRHRPKCZJE96P&marketplace=FLIPKART&srno=s_8_320&otracker=search&otracker1=search&fm=organic&iid=en_h5jPcHESMn0JTk6AjgV4bszIdX8utHPj%2FA2hZOeItDjyfFfjIXY6FLY7ObHKOoKl558A53b11uIXEm9T8W%2F%2Bmg%3D%3D&ssid=ibslgvouk00000001592390393545&qH=a60ba1a7a56c9e00,₹474,https://rukminim1.flixcart.com/image/309/371/j6s7p8w0/shoe/e/c/e/corpus3101-10-essence-blue-original-imaewyf3juwzgkmg.jpeg?q=50
Pacer/10 Clogs For Men,Jabra,https://www.flipkart.com//jabra-pacer-10-clogs-men/p/itm70a8f8732845c?pid=SHOFM7EKUUX4PEPS&lid=LSTSHOFM7EKUUX4PEPSLQDWWQ&marketplace=FLIPKART&srno=s_9_321&otracker=search&otracker1=search&fm=organic&iid=ca93dc18-80b3-49b7-a655-e75c627cae01.SHOFM7EKUUX4PEPS.SEARCH&ssid=ksa5qb1nnk0000001592390396335&qH=a60ba1a7a56c9e00,₹399,https://rukminim1.flixcart.com/image/309/371/k2z1t3k0/shoe/n/j/a/pabl001-10-jabra-blue-original-imafm7k6d64jgjck.jpeg?q=50
Mojaris For Men,Walkstyle,https://www.flipkart.com//walkstyle-mojaris-men/p/itm1e0d10e03aedf?pid=SHOFH7W6WSFX437A&lid=LSTSHOFH7W6WSFX437AWSLFQP&marketplace=FLIPKART&srno=s_9_322&otracker=search&otracker1=search&fm=organic&iid=ca93dc18-80b3-49b7-a655-e75c627cae01.SHOFH7W6WSFX437A.SEARCH&ssid=ksa5qb1nnk0000001592390396335&qH=a60ba1a7a56c9e00,₹559,https://rukminim1.flixcart.com/image/309/371/k3bwrrk0/shoe/3/7/a/ws2352tan-10-walkstyle-tan-original-imafh848mztg5hfz.jpeg?q=50
Avid Training & Gym Shoes For Men,Avant,https://www.flipkart.com//avant-avid-training-gym-shoes-men/p/itmcc8b144bc5760?pid=SHOFP8MK5CZUQPDM&lid=LSTSHOFP8MK5CZUQPDMCO3MVR&marketplace=FLIPKART&srno=s_9_323&otracker=search&otracker1=search&fm=organic&iid=ca93dc18-80b3-49b7-a655-e75c627cae01.SHOFP8MK5CZUQPDM.SEARCH&ssid=ksa5qb1nnk0000001592390396335&qH=a60ba1a7a56c9e00,₹899,https://rukminim1.flixcart.com/image/309/371/k6wiefk0/shoe/m/k/v/avmf032-8-avant-blue-black-original-imafp9adsdqjtzy7.jpeg?q=50
Combo Pack of 5 Casual Sneakers With Canvas Shoes For M...,Chevit,https://www.flipkart.com//chevit-combo-pack-5-casual-sneakers-canvas-shoes-men/p/itmfhu6fj4zyj5c9?pid=SHOFHTTCTPZGWUDG&lid=LSTSHOFHTTCTPZGWUDGXMFML4&marketplace=FLIPKART&srno=s_9_324&otracker=search&otracker1=search&fm=organic&iid=en_dMIhIGrEA8DRB%2FqRF019%2FIPKEE4KL0on6ywJ%2BhLdWfZVp7ToHnsIiXXOyHuobaLafxBixO4e5rkccr2prqHVoA%3D%3D&ssid=ksa5qb1nnk0000001592390396335&qH=a60ba1a7a56c9e00,₹597,https://rukminim1.flixcart.com/image/309/371/jxdkpzk0/shoe/u/d/g/pn-157-110-158-104-109-7-chevit-multicolor-original-imafhu8ghaukjtpe.jpeg?q=50
DUSTER-2 Running Shoes For Men,Campus,https://www.flipkart.com//campus-duster-2-running-shoes-men/p/itmc34b5a8b71b21?pid=SHOFEGQXMHDHGJZF&lid=LSTSHOFEGQXMHDHGJZFLWCSNL&marketplace=FLIPKART&srno=s_9_325&otracker=search&otracker1=search&fm=organic&iid=ca93dc18-80b3-49b7-a655-e75c627cae01.SHOFEGQXMHDHGJZF.SEARCH&ssid=ksa5qb1nnk0000001592390396335&qH=a60ba1a7a56c9e00,₹799,https://rukminim1.flixcart.com/image/309/371/k8uiz680/shoe/f/k/t/cg-198-7-campus-blk-red-original-imafqruvhhpwnmzm.jpeg?q=50
Sneakers For Men,FREEDOM DAISY,https://www.flipkart.com//freedom-daisy-sneakers-men/p/itmabda7620db2be?pid=SHOFNHGKCQY2PGBW&lid=LSTSHOFNHGKCQY2PGBW4AH07C&marketplace=FLIPKART&srno=s_9_326&otracker=search&otracker1=search&fm=organic&iid=ca93dc18-80b3-49b7-a655-e75c627cae01.SHOFNHGKCQY2PGBW.SEARCH&ssid=ksa5qb1nnk0000001592390396335&qH=a60ba1a7a56c9e00,₹449,https://rukminim1.flixcart.com/image/309/371/k4ss2a80/shoe/4/v/k/f-d-1766-blue-6-6-freedom-daisy-blue-original-imafnhsm6psyxbj8.jpeg?q=50
INDUS-251 Running Shoes For Men,Lancer,https://www.flipkart.com//lancer-indus-251-running-shoes-men/p/itm326d27320f17c?pid=SHOFM2XZFAJWZTZR&lid=LSTSHOFM2XZFAJWZTZRGPNPFU&marketplace=FLIPKART&srno=s_9_327&otracker=search&otracker1=search&fm=organic&iid=ca93dc18-80b3-49b7-a655-e75c627cae01.SHOFM2XZFAJWZTZR.SEARCH&ssid=ksa5qb1nnk0000001592390396335&qH=a60ba1a7a56c9e00,₹599,https://rukminim1.flixcart.com/image/309/371/k51cpe80pkrrdj/shoe/4/k/r/9-indus-251-lancer-indus-251-wht-blk-9-original-imafm3mqbgy88zfh.jpeg?q=50
Hiking & Trekking Shoes For Men,Earton,https://www.flipkart.com//earton-hiking-trekking-shoes-men/p/itmf4hynmfrpsawk?pid=SHOF4HFMY8SFCEZR&lid=LSTSHOF4HFMY8SFCEZRMZD6Y8&marketplace=FLIPKART&srno=s_9_328&otracker=search&otracker1=search&fm=organic&iid=ca93dc18-80b3-49b7-a655-e75c627cae01.SHOF4HFMY8SFCEZR.SEARCH&ssid=ksa5qb1nnk0000001592390396335&qH=a60ba1a7a56c9e00,₹367,https://rukminim1.flixcart.com/image/309/371/jw0zr0w0/shoe/m/v/x/combo-2-1214-606-6-axter-multicolor-original-imaey4zgqeek9syc.jpeg?q=50
Sports shoe Running Shoes For Men,SEGA,https://www.flipkart.com//sega-sports-shoe-running-shoes-men/p/itmffwxffkxtrfsc?pid=SHOFFWQ2XRV8HJED&lid=LSTSHOFFWQ2XRV8HJEDDWHE3J&marketplace=FLIPKART&srno=s_9_329&otracker=search&otracker1=search&fm=organic&iid=ca93dc18-80b3-49b7-a655-e75c627cae01.SHOFFWQ2XRV8HJED.SEARCH&ssid=ksa5qb1nnk0000001592390396335&qH=a60ba1a7a56c9e00,₹599,https://rukminim1.flixcart.com/image/309/371/juwzf680/shoe/j/e/d/sega-15-8-sega-black-original-imaffwxh9ug9gbxb.jpeg?q=50
Combo(B)-1032-771 Loafers For Men,Bersache,https://www.flipkart.com//bersache-combo-b-1032-771-loafers-men/p/itmf9ay6b3z9wwrp?pid=SHOF99XQ8YRHEJJR&lid=LSTSHOF99XQ8YRHEJJRIMBPUB&marketplace=FLIPKART&srno=s_9_330&otracker=search&otracker1=search&fm=organic&iid=en_dMIhIGrEA8DRB%2FqRF019%2FIPKEE4KL0on6ywJ%2BhLdWfZAVQlVYrgpRh6Zf5Ysi%2FNw8eK%2F4h%2FfW6UGOjUj9%2FXQ8Q%3D%3D&ssid=ksa5qb1nnk0000001592390396335&qH=a60ba1a7a56c9e00,₹474,https://rukminim1.flixcart.com/image/309/371/jmgmmq80/shoe/4/r/f/combo-s-1032-771-6-super-matteress-multicolor-original-imaf99srevfag5mn.jpeg?q=50
SM-277 Running Shoes For Men,Sparx,https://www.flipkart.com//sparx-sm-277-running-shoes-men/p/itmf3xta2gyq5bjc?pid=SHOEQHMQMGR3P2SV&lid=LSTSHOEQHMQMGR3P2SV3LSBDB&marketplace=FLIPKART&srno=s_9_331&otracker=search&otracker1=search&fm=organic&iid=ca93dc18-80b3-49b7-a655-e75c627cae01.SHOEQHMQMGR3P2SV.SEARCH&ssid=ksa5qb1nnk0000001592390396335&qH=a60ba1a7a56c9e00,₹749,https://rukminim1.flixcart.com/image/309/371/k2m6ufk0/shoe/q/e/h/sx0277g-7-sparx-blue-original-imafhxmpd66x85sk.jpeg?q=50
PORTLANE 2.0 Running Shoes For Men,Lotto,https://www.flipkart.com//lotto-portlane-2-0-running-shoes-men/p/itmf7tkmhp7nr7kh?pid=SHOF4K4YMEPGQBN8&lid=LSTSHOF4K4YMEPGQBN83QTYP2&marketplace=FLIPKART&srno=s_9_332&otracker=search&otracker1=search&fm=organic&iid=ca93dc18-80b3-49b7-a655-e75c627cae01.SHOF4K4YMEPGQBN8.SEARCH&ssid=ksa5qb1nnk0000001592390396335&qH=a60ba1a7a56c9e00,"₹1,499",https://rukminim1.flixcart.com/image/309/371/jialea80/shoe/z/3/n/s8r4917-7-lotto-111-original-imaf64gbg7xhr8gc.jpeg?q=50
Casuals For Men,Jack Diamond,https://www.flipkart.com//jack-diamond-casuals-men/p/itmfg3zsnpc53pes?pid=SHOFG3REGR9SSFYA&lid=LSTSHOFG3REGR9SSFYAKAQDTR&marketplace=FLIPKART&srno=s_9_333&otracker=search&otracker1=search&fm=organic&iid=ca93dc18-80b3-49b7-a655-e75c627cae01.SHOFG3REGR9SSFYA.SEARCH&ssid=ksa5qb1nnk0000001592390396335&qH=a60ba1a7a56c9e00,₹630,https://rukminim1.flixcart.com/image/309/371/jxqfonk0/shoe/h/b/a/015white-7-jack-diamond-white-original-imafgy6cwysd2x9p.jpeg?q=50
Combo(BR)-1077-349 Sneakers For Men,Bersache,https://www.flipkart.com//bersache-combo-br-1077-349-sneakers-men/p/itmfaeyj2whyzez4?pid=SHOFAETEZD72GTHX&lid=LSTSHOFAETEZD72GTHXVH1DAD&marketplace=FLIPKART&srno=s_9_334&otracker=search&otracker1=search&fm=organic&iid=en_dMIhIGrEA8DRB%2FqRF019%2FIPKEE4KL0on6ywJ%2BhLdWfYyjeNoDW708VemlCAkLqteqyIBosRLjChNTnFFI%2BjWXA%3D%3D&ssid=ksa5qb1nnk0000001592390396335&qH=a60ba1a7a56c9e00,₹349,https://rukminim1.flixcart.com/image/309/371/k3khevk0/shoe/h/r/2/combo-br-1077-349-6-bersache-multicolor-original-imafmntrt8fzqrja.jpeg?q=50
casual for men Casuals For Men,bluemaker,https://www.flipkart.com//bluemaker-casual-men-casuals/p/itm3694200bdaf02?pid=SHOFP4YX5H5U8B4C&lid=LSTSHOFP4YX5H5U8B4CTQS2SF&marketplace=FLIPKART&srno=s_9_335&otracker=search&otracker1=search&fm=organic&iid=ca93dc18-80b3-49b7-a655-e75c627cae01.SHOFP4YX5H5U8B4C.SEARCH&ssid=ksa5qb1nnk0000001592390396335&qH=a60ba1a7a56c9e00,₹499,https://rukminim1.flixcart.com/image/309/371/k6qsn0w0/shoe/w/v/3/kr-200-6-bluemaker-black-original-imafp48ewuvyb8yz.jpeg?q=50
Treadfit Heartbeat Sneakers Casual Water Resistant Shoe...,Treadfit,https://www.flipkart.com//treadfit-heartbeat-sneakers-casual-water-resistant-shoes-men/p/itmf8qqnyfsdgj6t?pid=SHOFF7GVDRASM7GV&lid=LSTSHOFF7GVDRASM7GVQCNSRL&marketplace=FLIPKART&srno=s_9_336&otracker=search&otracker1=search&fm=organic&iid=ca93dc18-80b3-49b7-a655-e75c627cae01.SHOFF7GVDRASM7GV.SEARCH&ssid=ksa5qb1nnk0000001592390396335&qH=a60ba1a7a56c9e00,₹369,https://rukminim1.flixcart.com/image/309/371/k2tc1ow0/shoe/7/g/v/heartbeat-10-treadfit-white-original-imafm2v2quxngspa.jpeg?q=50
Men SM-402 Navy Blue Casuals For Men,Sparx,https://www.flipkart.com//sparx-men-sm-402-navy-blue-casuals/p/itmf8hyqd6ejxkk2?pid=SHOF8GXYHYAKDZZ7&lid=LSTSHOF8GXYHYAKDZZ7MDBPEA&marketplace=FLIPKART&srno=s_9_337&otracker=search&otracker1=search&fm=organic&iid=ca93dc18-80b3-49b7-a655-e75c627cae01.SHOF8GXYHYAKDZZ7.SEARCH&ssid=ksa5qb1nnk0000001592390396335&qH=a60ba1a7a56c9e00,₹419,https://rukminim1.flixcart.com/image/309/371/jlb6v0w0/shoe/w/z/d/sd0402g-10-sparx-navyblue-original-imaf8hyqtsup3r2k.jpeg?q=50
Combo Pack of 4 Casual Shoes For Men Sneakers For Men,Shoefly,https://www.flipkart.com//shoefly-combo-pack-4-casual-shoes-men-sneakers/p/itma9b53a08503e9?pid=SHOFP78MFKAXY7AN&lid=LSTSHOFP78MFKAXY7ANUR3M6M&marketplace=FLIPKART&srno=s_9_338&otracker=search&otracker1=search&fm=organic&iid=ca93dc18-80b3-49b7-a655-e75c627cae01.SHOFP78MFKAXY7AN.SEARCH&ssid=ksa5qb1nnk0000001592390396335&qH=a60ba1a7a56c9e00,₹599,https://rukminim1.flixcart.com/image/309/371/k6v2ykw0/shoe/7/p/d/combo-4-349-1215-1217-1077-9-world-wear-footwear-multicolor-original-imafp7j3nfwqbv9z.jpeg?q=50
Perfect Stylish Casual Shoes For Girls & Women's Casual...,Rindas,https://www.flipkart.com//rindas-perfect-stylish-casual-shoes-girls-women-s-casuals-sneakers-women/p/itmea9c4d896945a?pid=SHOFZGQBBG9FY32E&lid=LSTSHOFZGQBBG9FY32ECP3VCH&marketplace=FLIPKART&srno=s_9_339&otracker=search&otracker1=search&fm=organic&iid=ca93dc18-80b3-49b7-a655-e75c627cae01.SHOFZGQBBG9FY32E.SEARCH&ssid=ksa5qb1nnk0000001592390396335&qH=a60ba1a7a56c9e00,₹398,https://rukminim1.flixcart.com/image/309/371/k5zn9u80/shoe/d/m/y/7619-white-37-twin-toes-white-original-imafzb42gjgzehgf.jpeg?q=50
Pack of 02 Pairs Running Shoes Running Shoes For Men,Chevit,https://www.flipkart.com//chevit-pack-02-pairs-running-shoes-men/p/itm836be984a2576?pid=SHOFS4NZMQXYHJPS&lid=LSTSHOFS4NZMQXYHJPSD7ECAU&marketplace=FLIPKART&srno=s_9_340&otracker=search&otracker1=search&fm=organic&iid=en_dMIhIGrEA8DRB%2FqRF019%2FIPKEE4KL0on6ywJ%2BhLdWfaJPyET3mD%2FR6jjYvnZnJWFl9RKic3Ie7Vp1jWaUdQpng%3D%3D&ssid=ksa5qb1nnk0000001592390396335&qH=a60ba1a7a56c9e00,₹474,https://rukminim1.flixcart.com/image/309/371/kalecnk0/shoe/j/p/s/cb-472-475-7-chevit-blue-grey-original-imafs4tergwqjyez.jpeg?q=50
TROPHY Running Shoes For Men,Campus,https://www.flipkart.com//campus-trophy-running-shoes-men/p/itmc5cd9ed085559?pid=SHOFN2EPADU32HJN&lid=LSTSHOFN2EPADU32HJNZCWTTE&marketplace=FLIPKART&srno=s_9_341&otracker=search&otracker1=search&fm=organic&iid=ca93dc18-80b3-49b7-a655-e75c627cae01.SHOFN2EPADU32HJN.SEARCH&ssid=ksa5qb1nnk0000001592390396335&qH=a60ba1a7a56c9e00,"₹1,349",https://rukminim1.flixcart.com/image/309/371/k44hksw0/shoe/h/j/n/5g-722-9-campus-wht-d-gry-original-imafn3hg476ugaeb.jpeg?q=50
